2.783, 0.022, 1.657, 52, 1592566996416
2.823, 0.056, 1.726, 51, 1592566996515
2.841, 0.07, 1.763, 52, 1592566996612
2.874, 0.089, 1.795, 52, 1592566996709
2.877, 0.097, 1.803, 52, 1592566996810
2.898, 0.103, 1.824, 52, 1592566996907
2.93, 0.095, 1.851, 54, 1592566997003
2.933, 0.11, 1.87, 51, 1592566997104
2.97, 0.121, 1.888, 53, 1592566997200
2.983, 0.126, 1.891, 53, 1592566997298
2.972, 0.132, 1.899, 52, 1592566997395
2.959, 0.128, 1.898, 52, 1592566997492
2.946, 0.137, 1.898, 51, 1592566997590
2.935, 0.13, 1.872, 52, 1592566997688
2.948, 0.135, 1.875, 52, 1592566997786
2.96, 0.152, 1.878, 51, 1592566997883
2.954, 0.143, 1.872, 52, 1592566997980
2.958, 0.152, 1.874, 51, 1592566998124
2.946, 0.173, 1.866, 49, 1592566998222
2.943, 0.162, 1.866, 52, 1592566998321
2.962, 0.181, 1.861, 51, 1592566998418
2.956, 0.196, 1.835, 50, 1592566998516
2.979, 0.218, 1.838, 50, 1592566998614
2.958, 0.192, 1.825, 52, 1592566998711
2.967, 0.192, 1.826, 51, 1592566998807
2.947, 0.208, 1.815, 49, 1592566998906
2.966, 0.208, 1.828, 51, 1592566999005
2.954, 0.204, 1.813, 50, 1592566999101
2.951, 0.205, 1.809, 50, 1592566999199
2.946, 0.205, 1.803, 50, 1592566999297
2.938, 0.193, 1.809, 51, 1592566999394
2.943, 0.203, 1.807, 50, 1592566999491
2.942, 0.215, 1.798, 49, 1592566999589
2.916, 0.204, 1.791, 50, 1592566999687
2.897, 0.198, 1.773, 50, 1592566999784
2.925, 0.222, 1.777, 49, 1592566999881
2.95, 0.193, 1.8, 53, 1592567000027
2.935, 0.193, 1.792, 50, 1592567000125
2.809, 0.06, 1.557, 78, 1592567000223
2.835, 0.094, 1.632, 50, 1592567000320
2.884, 0.118, 1.69, 52, 1592567000418
2.903, 0.123, 1.728, 52, 1592567000515
2.948, 0.13, 1.771, 53, 1592567000613
2.956, 0.147, 1.791, 51, 1592567000710
2.947, 0.147, 1.798, 51, 1592567000805
2.968, 0.141, 1.826, 53, 1592567000905
2.949, 0.139, 1.832, 51, 1592567001003
2.94, 0.141, 1.822, 51, 1592567001100
2.945, 0.13, 1.842, 53, 1592567001198
2.932, 0.138, 1.825, 51, 1592567001295
2.943, 0.15, 1.848, 51, 1592567001393
2.92, 0.163, 1.841, 50, 1592567001490
2.918, 0.154, 1.845, 52, 1592567001587
2.925, 0.15, 1.836, 52, 1592567001685
2.952, 0.15, 1.84, 52, 1592567001783
2.945, 0.14, 1.84, 52, 1592567001880
2.948, 0.162, 1.834, 50, 1592567002027
2.96, 0.173, 1.838, 51, 1592567002126
2.963, 0.18, 1.837, 51, 1592567002222
2.984, 0.186, 1.844, 52, 1592567002319
3.009, 0.18, 1.858, 53, 1592567002416
2.993, 0.161, 1.861, 52, 1592567002514
3.01, 0.161, 1.873, 53, 1592567002611
2.999, 0.155, 1.859, 52, 1592567002709
3.003, 0.162, 1.852, 52, 1592567002806
2.996, 0.153, 1.855, 52, 1592567002904
2.978, 0.15, 1.848, 51, 1592567003002
2.96, 0.145, 1.842, 52, 1592567003099
2.962, 0.144, 1.826, 52, 1592567003196
2.96, 0.145, 1.825, 52, 1592567003294
2.975, 0.156, 1.824, 51, 1592567003392
2.96, 0.152, 1.825, 51, 1592567003489
2.992, 0.158, 1.847, 53, 1592567003587
2.99, 0.156, 1.843, 52, 1592567003684
2.974, 0.147, 1.833, 52, 1592567003781
2.959, 0.138, 1.837, 52, 1592567003928
2.956, 0.126, 1.831, 53, 1592567004025
2.821, 0.009, 1.592, 79, 1592567004125
2.86, 0.048, 1.661, 52, 1592567004220
2.875, 0.073, 1.705, 51, 1592567004318
2.898, 0.1, 1.742, 51, 1592567004415
2.91, 0.111, 1.762, 52, 1592567004513
2.948, 0.15, 1.79, 50, 1592567004610
2.932, 0.152, 1.792, 51, 1592567004708
2.935, 0.156, 1.794, 51, 1592567004804
2.95, 0.178, 1.797, 50, 1592567004901
2.953, 0.184, 1.792, 51, 1592567005000
2.96, 0.196, 1.792, 50, 1592567005098
2.956, 0.207, 1.779, 50, 1592567005195
2.93, 0.203, 1.765, 50, 1592567005291
2.953, 0.203, 1.776, 51, 1592567005390
2.943, 0.198, 1.779, 50, 1592567005488
2.971, 0.204, 1.8, 51, 1592567005585
2.989, 0.2, 1.808, 52, 1592567005683
2.984, 0.204, 1.812, 50, 1592567005780
2.98, 0.199, 1.806, 51, 1592567005927
2.997, 0.211, 1.807, 51, 1592567006024
2.992, 0.214, 1.802, 50, 1592567006121
2.97, 0.191, 1.819, 52, 1592567006219
2.963, 0.176, 1.828, 52, 1592567006316
