-0.054999948, 1.0150001, -0.72800004, 0.0, 0.0, 0.0, 1594652223255
0.012999892, -0.019000053, -0.020999908, 0.0, 0.0, 0.0, 1594652223351
0.021000028, -0.018000007, -0.009000063, -0.009520875, -0.06725155, -0.015085736, 1594652223449
0.097, 0.027999997, 0.11500001, 0.0, -0.013982337, 0.0, 1594652223545
-0.03399998, -0.065999985, -0.07799995, 0.0, -0.002043347, 0.0, 1594652223643
-0.013000011, -0.07000005, -0.076000094, 0.0, 0.0, 0.0, 1594652223742
-0.035000026, -0.04399991, -0.010999918, 0.0, 0.0, 0.0, 1594652223838
-9.999275E-4, -0.004999995, 0.09099996, 0.0, 0.0, 0.0, 1594652223935
-0.02700007, -0.06700003, -0.06700003, 0.0, 0.0, 0.0, 1594652224034
-0.01999998, -0.042000055, 0.0040000677, 0.0, 0.0, 0.0, 1594652224132
0.0069999695, -0.008999944, 0.06699991, 0.0, 0.0, 0.0, 1594652224229
0.023000002, 0.0, 0.058000088, 0.0, 0.0, 0.0, 1594652224328
0.060000062, 0.03999996, 0.065999985, 0.0, 0.0, 0.0, 1594652224475
0.009000003, -0.021999955, 0.049000025, 0.0, 0.0, 0.0, 1594652224572
0.025999963, 0.028999925, 0.032999992, 0.0, -0.003088687, 0.0, 1594652224669
0.027999997, 0.042000055, 0.038999915, 0.0, 0.0, -0.0060241474, 1594652224773
0.023000002, 0.026000023, 0.014000058, 0.0, 0.0, 0.0, 1594652224868
0.012000024, 0.031999946, 0.047999978, 0.0, 0.0, 0.0014118415, 1594652224964
-0.032999992, -0.04100001, 0.07700002, 0.0, -0.0014594505, 0.0, 1594652225062
-0.023000002, -0.008999944, 0.0069999695, 0.0, 0.0, -0.011798017, 1594652225160
-0.00999999, -0.014999986, 0.013000011, 0.0, 0.0, -0.019751815, 1594652225302
-0.032999992, -0.009000063, 0.036000013, 0.0, 0.0, -0.0014418572, 1594652225352
-0.029000044, 0.0019999743, 0.008999944, 0.0, 0.0, -0.011302712, 1594652225449
0.032000005, 0.018000007, -0.024999976, 0.0, 0.0, -0.0051840087, 1594652225549
0.022000015, -0.02699995, -0.02399993, 0.0, 0.0, 0.0, 1594652225645
-0.018000007, -0.01999998, -0.03400004, 0.0, 0.0, -0.0059838193, 1594652225743
0.016000032, 0.024999976, -0.018000007, 0.0, 0.0, 0.0, 1594652225838
-0.031000018, 0.0069999695, -0.032999992, 0.0, 0.0, 0.0036908716, 1594652225935
-0.013000011, -0.034999967, -0.11899996, 0.0, 0.0, 0.002155581, 1594652226034
-0.033000052, 0.024999976, -0.009000063, 0.0, 0.0, 0.0, 1594652226132
-0.013999939, -0.01699996, -0.09899998, 0.0, 0.0, 0.0, 1594652226230
0.011999965, -0.0019999743, -0.046000004, 0.0, -0.0023815434, 0.017429907, 1594652226376
0.022000015, -0.0010000467, -0.04400003, 0.0, 0.0, 0.004349802, 1594652226472
0.013999999, 0.006000042, -0.02699995, 0.0, 0.0, 0.0016343206, 1594652226574
-0.021000028, -0.024000049, -0.06799996, 0.0, 0.0, 0.006437493, 1594652226668
-0.0039999485, -0.011000037, -0.022000074, 0.0, 0.0, 0.009864384, 1594652226766
-0.02699995, -0.032999873, -0.031999946, 0.0, 0.0, 0.0071242917, 1594652226862
0.014999986, -0.003000021, 0.059000015, 0.0, 0.0, 0.0, 1594652226960
0.035999954, 0.022999883, 0.09199989, 0.0, 0.0, 0.0, 1594652227057
0.036000013, 0.046000004, 0.07300007, 0.0, 0.0, 0.0, 1594652227156
0.018999994, 0.004999995, 0.148, 0.0, 0.0, 0.0, 1594652227253
0.045000017, 0.032000065, 0.049000025, 0.0, 0.0, -0.006708604, 1594652227350
-0.003000021, -0.016000032, 0.089999914, 0.0, 0.0, 0.0, 1594652227448
-0.032999992, -0.029999971, 0.042000055, 0.0, 0.0, -0.004223121, 1594652227546
-0.012000024, 0.0019999743, 0.01699996, 0.0, 0.0, 0.0, 1594652227644
0.014999986, 0.008000016, 0.058000088, 0.0, 0.0, -0.0061864727, 1594652227740
0.0020000339, 0.0019999743, 0.06899989, 0.0, 0.0, -0.02132845, 1594652227838
0.008000016, -0.003000021, 0.006000042, 0.0, 0.0, -0.018609587, 1594652227935
0.027999997, 0.011000037, -0.026000023, 0.0, 0.0, -0.010226829, 1594652228032
9.999871E-4, 0.0040000677, 0.016000032, 0.0, 0.0, 0.0, 1594652228131
-0.059000015, -0.039000034, -0.14900005, 0.0, 0.0, 0.0, 1594652228227
-0.025999963, 0.0039999485, -0.089999914, 0.0018476446, -0.0016744517, 0.0, 1594652228374
-0.05100006, -0.018999934, -0.13800001, 0.0, 0.0, 0.00141498, 1594652228471
-0.018999934, 0.0019999743, -0.09200001, 0.0031871253, -0.003289151, 0.009445413, 1594652228569
-0.01999998, 0.03400004, 0.008000016, 0.0, 0.0, 0.009891421, 1594652228667
-0.011000037, 0.024999976, 0.03399992, 0.0, 0.0, 0.0, 1594652228767
-0.055999994, 0.078999996, -0.176, -0.001662276, -0.0019669079, 0.0, 1594652228862
0.02399993, -0.0010000467, 0.003000021, 0.0, 0.0, 0.0, 1594652228960
0.0040000677, -0.024999976, 0.004999995, 0.0, 0.0, 0.012191417, 1594652229056
-0.01699996, -0.031000018, -0.04100001, 0.0, 0.0, 0.0079672765, 1594652229154
-0.01700008, -0.047999978, -0.0059999228, 0.0014295753, 0.0, 0.0, 1594652229255
-0.0039999485, -0.046000004, 9.999275E-4, 0.0, 0.0, 0.0, 1594652229349
0.031999946, -0.0019999743, 0.06500006, 0.0, 0.0, 0.0, 1594652229446
0.05799997, 0.026000023, 0.10599995, 0.0, 0.0, -0.0011493375, 1594652229544
0.055000067, 0.046000004, 0.06300008, 0.0, 0.0, 0.0, 1594652229641
0.03999996, 0.035999894, 0.049999952, 0.0, 0.0, 0.0, 1594652229738
0.019000053, 0.03700006, 0.044999957, 0.0, 0.0, -0.0067533934, 1594652229837
-0.04400003, -0.018000007, 0.058000088, 0.0, 0.0, -0.010834429, 1594652229935
0.01700002, -0.0010000467, 0.1049999, 0.0, 0.0, -0.022895785, 1594652230032
-0.032999992, -0.015999913, -0.031999946, 0.0, 0.0, -0.02106688, 1594652230130
-0.011000037, -0.027999997, -0.049000025, 0.0, 0.0, -0.016469197, 1594652230276
-0.04399997, -0.04400003, -0.116999984, 0.0, 0.0, 0.0012877383, 1594652230374
-0.006000042, 0.016000032, -0.0010000467, 0.0, 0.0, 0.0, 1594652230471
0.0, 0.0, -0.069000006, 0.0, -0.002192075, 0.0077328896, 1594652230568
-0.003000021, 0.013000011, -0.044999957, 0.0, -0.002858431, 0.01390676, 1594652230665
-0.013999939, 0.029999971, -0.0069999695, 0.0, -0.004239704, 0.0023073985, 1594652230763
-0.0069999695, 0.008999944, -0.014999986, 0.0, 0.0, 0.0, 1594652230859
9.999275E-4, 0.023000002, 0.03699994, 0.0, 0.0, 0.0, 1594652230957
-0.004999995, 0.006000042, -0.013000011, 0.0, 0.0, 0.0, 1594652231056
