1.0335842, 1.9655187, 1.8069081, 68, 1594395064740
1.0574535, 1.9594948, 1.7778662, 68, 1594395064837
1.0392001, 1.954, 1.7745, 69, 1594395064935
1.0444856, 1.9565464, 1.8028898, 63, 1594395065032
1.0159827, 1.9598082, 1.7581713, 67, 1594395065130
1.0064001, 1.9488001, 1.7746, 63, 1594395065229
1.032, 1.9338001, 1.6925001, 70, 1594395065327
1.0157412, 1.91497, 1.7101946, 73, 1594395065423
1.0551999, 1.8978, 1.6937, 55, 1594395065523
0.99180007, 1.9954, 1.9202999, 65, 1594395065621
1.0801713, 1.8963614, 1.6846986, 44, 1594395065718
0.96427995, 1.992316, 1.9193057, 42, 1594395065863
0.92337227, 2.0440493, 2.1017463, 45, 1594395065962
0.89317274, 2.087603, 2.1710088, 45, 1594395066059
0.83119994, 2.1582, 2.3701, 66, 1594395066159
0.8964, 2.0888, 2.1953998, 63, 1594395066256
0.9215236, 2.0227296, 2.0458026, 64, 1594395066350
0.986, 1.9402001, 1.8007001, 45, 1594395066449
0.9171999, 2.0465999, 2.0595999, 64, 1594395066553
0.88280004, 2.0595999, 2.1013, 68, 1594395066642
0.9719712, 1.9908625, 1.9464589, 59, 1594395066739
0.9377991, 1.9816018, 1.9091966, 47, 1594395066837
0.8282231, 2.08455, 2.1757507, 72, 1594395066935
0.9058001, 2.0421999, 2.0805988, 70, 1594395067033
0.94200003, 2.0224, 2.017, 69, 1594395067131
0.9667655, 2.0060737, 1.9640244, 69, 1594395067227
0.9775865, 1.979616, 1.9048411, 70, 1594395067325
1.01, 1.9675999, 1.8757999, 69, 1594395067426
1.0116, 1.9444, 1.8392, 69, 1594395067523
1.0023936, 1.9544064, 1.8352475, 70, 1594395067619
1.0061804, 1.9360234, 1.8115184, 73, 1594395067717
1.0188, 1.9506001, 1.8551, 67, 1594395067863
1.0261999, 1.9467999, 1.8214, 67, 1594395067962
1.0548, 1.9254, 1.7606999, 69, 1594395068059
1.1118, 1.9778, 1.8971, 74, 1594395068155
0.9013605, 1.8728462, 1.6210148, 61, 1594395068251
0.9651955, 1.8595923, 1.5643369, 67, 1594395068400
0.9983999, 1.8594, 1.5754, 69, 1594395068451
1.0265559, 1.8719599, 1.623433, 64, 1594395068545
1.0127972, 1.8767976, 1.6457839, 61, 1594395068641
1.0519867, 1.8420129, 1.5326071, 73, 1594395068740
1.0674, 1.8888, 1.6495001, 69, 1594395068839
1.0497999, 1.9001999, 1.6766001, 70, 1594395068937
1.0689838, 1.9014295, 1.6991974, 68, 1594395069032
1.0548, 1.9134, 1.7266, 67, 1594395069131
1.0076001, 1.9461999, 1.754, 70, 1594395069230
1.0506, 1.9058, 1.7118, 72, 1594395069326
1.0581769, 1.9368308, 1.7595646, 70, 1594395069421
1.037, 1.9488001, 1.7962, 69, 1594395069518
1.0136, 1.9491999, 1.7944, 70, 1594395069615
1.0308093, 1.9471854, 1.8208358, 62, 1594395069763
1.0737492, 1.887121, 1.688586, 70, 1594395069859
1.0475962, 1.9098032, 1.7210809, 73, 1594395069956
1.0675755, 1.9014679, 1.754693, 68, 1594395070054
1.063, 1.8928001, 1.7283, 71, 1594395070155
1.0513543, 1.890423, 1.7477324, 71, 1594395070253
1.0393578, 1.9080358, 1.7812146, 71, 1594395070347
1.0412091, 1.9089549, 1.7886498, 70, 1594395070445
1.0185292, 1.9359478, 1.8247163, 67, 1594395070546
1.0242, 1.9096, 1.7621001, 72, 1594395070641
1.0439959, 1.9183935, 1.7776713, 73, 1594395070738
1.0416, 1.9422, 1.8323998, 67, 1594395070839
1.0405651, 1.9138281, 1.7771263, 71, 1594395070935
1.0565319, 1.9370927, 1.7988628, 67, 1594395071030
1.0609992, 1.8818008, 1.7093952, 68, 1594395071129
1.039, 1.925, 1.8066, 72, 1594395071228
1.0559763, 1.9353623, 1.8398913, 64, 1594395071323
