2.12, 0.14, 1.96 | 2.12, 0.13, 1.98 | -0.07, -0.06, 0.53 | -0.06, -0.06, 0.00
2.13, 0.16, 1.96 | 2.12, 0.13, 1.98 | 0.04, 0.03, 0.15 | -0.01, 0.01, 0.00
2.12, 0.15, 1.94 | 2.12, 0.14, 1.98 | 0.01, 0.05, 0.21 | -0.00, 0.04, 0.00
2.13, 0.15, 1.98 | 2.12, 0.14, 1.98 | 0.01, -0.02, 0.21 | 0.00, -0.01, 0.00
2.14, 0.16, 1.99 | 2.12, 0.14, 1.98 | -0.01, -0.04, 0.21 | -0.00, -0.03, 0.00
2.14, 0.16, 1.98 | 2.12, 0.15, 1.98 | 0.01, -0.02, 0.20 | 0.00, -0.02, 0.00
2.13, 0.14, 1.96 | 2.12, 0.15, 1.98 | -0.00, 0.01, 0.20 | 0.00, 0.00, 0.00
2.12, 0.14, 1.94 | 2.12, 0.15, 1.98 | -0.00, -0.00, 0.21 | -0.00, -0.00, 0.00
2.12, 0.15, 1.98 | 2.12, 0.15, 1.98 | 0.01, -0.00, 0.21 | 0.00, -0.00, 0.00
2.11, 0.13, 1.98 | 2.12, 0.14, 1.98 | -0.00, -0.01, 0.22 | 0.00, -0.01, 0.00
2.14, 0.12, 2.03 | 2.12, 0.14, 1.98 | 0.01, 0.00, 0.23 | 0.01, 0.00, 0.00
2.12, 0.11, 1.98 | 2.12, 0.13, 1.98 | -0.00, 0.01, 0.23 | 0.00, 0.01, 0.00
2.12, 0.11, 1.99 | 2.12, 0.13, 1.98 | 0.00, 0.07, 0.23 | 0.00, 0.07, 0.00
2.12, 0.12, 2.00 | 2.12, 0.12, 1.98 | -0.01, 0.02, 0.21 | -0.00, 0.03, 0.00
2.13, 0.13, 1.99 | 2.12, 0.12, 1.98 | -0.00, 0.01, 0.23 | -0.00, 0.01, 0.00
2.13, 0.14, 2.02 | 2.12, 0.13, 1.98 | -0.01, -0.02, 0.22 | -0.00, -0.02, 0.00
2.13, 0.15, 2.01 | 2.13, 0.13, 1.98 | 0.01, -0.01, 0.22 | 0.00, -0.01, 0.00
2.14, 0.15, 2.01 | 2.13, 0.13, 1.98 | -0.00, -0.01, 0.23 | -0.00, -0.01, 0.00
2.12, 0.14, 2.02 | 2.13, 0.14, 1.98 | 0.02, -0.03, 0.23 | 0.01, -0.03, 0.00
2.13, 0.13, 2.04 | 2.13, 0.13, 1.98 | -0.00, 0.00, 0.22 | 0.00, -0.00, 0.00
2.13, 0.17, 2.06 | 2.13, 0.14, 1.98 | 0.00, 0.01, 0.22 | 0.00, 0.01, 0.00
2.14, 0.17, 2.08 | 2.13, 0.15, 1.98 | 0.00, -0.02, 0.22 | 0.00, -0.01, 0.00
2.14, 0.17, 2.09 | 2.13, 0.15, 1.98 | -0.00, -0.01, 0.23 | 0.00, -0.01, 0.00
2.13, 0.14, 2.06 | 2.13, 0.15, 1.98 | 0.01, -0.01, 0.21 | 0.00, -0.01, 0.00
2.13, 0.14, 2.09 | 2.13, 0.15, 1.98 | 0.00, -0.02, 0.24 | 0.00, -0.02, 0.00
2.13, 0.15, 2.08 | 2.13, 0.15, 1.98 | 0.01, -0.02, 0.22 | 0.01, -0.02, 0.00
2.14, 0.14, 2.09 | 2.13, 0.15, 1.98 | 0.00, -0.01, 0.22 | 0.00, -0.01, 0.00
2.15, 0.18, 2.11 | 2.14, 0.15, 1.98 | 0.01, -0.01, 0.24 | 0.01, -0.01, 0.00
