0.915, 2.827, 1.471, 44, 1592561158092
0.901, 2.843, 1.532, 48, 1592561158191
0.92, 2.824, 1.495, 43, 1592561158287
0.926, 2.809, 1.471, 44, 1592561158384
0.903, 2.858, 1.565, 50, 1592561158488
0.91, 2.839, 1.529, 44, 1592561158580
0.918, 2.822, 1.479, 44, 1592561158681
0.926, 2.802, 1.467, 43, 1592561158776
0.92, 2.815, 1.503, 46, 1592561158876
0.927, 2.795, 1.484, 43, 1592561158974
0.893, 2.818, 1.6, 50, 1592561159072
0.901, 2.824, 1.616, 45, 1592561159170
0.909, 2.821, 1.586, 44, 1592561159315
0.922, 2.816, 1.571, 44, 1592561159413
0.942, 2.82, 1.552, 43, 1592561159510
0.951, 2.818, 1.557, 43, 1592561159608
0.956, 2.829, 1.569, 44, 1592561159705
0.93, 2.887, 1.675, 51, 1592561159803
0.962, 2.857, 1.637, 41, 1592561159900
0.981, 2.826, 1.612, 41, 1592561159994
1.002, 2.813, 1.51, 41, 1592561160092
0.992, 2.81, 1.518, 44, 1592561160189
0.962, 2.877, 1.623, 51, 1592561160289
0.974, 2.852, 1.572, 42, 1592561160387
0.99, 2.833, 1.535, 41, 1592561160482
0.981, 2.829, 1.509, 44, 1592561160581
0.96, 2.84, 1.552, 47, 1592561160680
0.963, 2.827, 1.532, 43, 1592561160778
0.964, 2.822, 1.533, 44, 1592561160875
0.94, 2.868, 1.617, 50, 1592561160973
0.939, 2.844, 1.569, 44, 1592561161070
0.895, 2.885, 1.689, 48, 1592561161216
0.915, 2.849, 1.611, 42, 1592561161310
0.929, 2.83, 1.539, 64, 1592561161411
0.891, 2.879, 1.663, 48, 1592561161508
0.908, 2.843, 1.594, 43, 1592561161606
0.873, 2.878, 1.735, 42, 1592561161704
0.904, 2.855, 1.853, 52, 1592561161801
0.932, 2.839, 1.729, 42, 1592561161898
0.949, 2.815, 1.666, 42, 1592561161996
0.962, 2.792, 1.591, 42, 1592561162093
0.97, 2.787, 1.536, 42, 1592561162191
0.965, 2.804, 1.56, 45, 1592561162289
0.973, 2.809, 1.522, 43, 1592561162386
0.942, 2.859, 1.6, 50, 1592561162484
0.965, 2.833, 1.521, 41, 1592561162582
0.972, 2.823, 1.482, 43, 1592561162678
0.938, 2.831, 1.603, 49, 1592561162776
0.98, 2.947, 1.499, 83, 1592561162874
0.983, 2.887, 1.466, 42, 1592561162971
0.977, 2.843, 1.435, 43, 1592561163069
0.973, 2.813, 1.439, 43, 1592561163215
0.989, 2.8, 1.404, 41, 1592561163313
0.994, 2.783, 1.387, 42, 1592561163409
0.972, 2.819, 1.49, 47, 1592561163508
0.955, 2.831, 1.552, 46, 1592561163605
0.974, 2.811, 1.495, 41, 1592561163703
0.944, 2.823, 1.534, 47, 1592561163800
0.938, 2.826, 1.57, 45, 1592561163897
0.962, 2.804, 1.531, 41, 1592561163995
0.957, 2.821, 1.547, 45, 1592561164092
0.954, 2.806, 1.528, 43, 1592561164190
0.965, 2.79, 1.513, 42, 1592561164288
0.957, 2.801, 1.522, 45, 1592561164385
0.965, 2.787, 1.464, 42, 1592561164482
0.954, 2.799, 1.512, 45, 1592561164582
0.964, 2.797, 1.469, 43, 1592561164677
0.966, 2.79, 1.428, 43, 1592561164775
0.941, 2.814, 1.507, 47, 1592561164873
0.925, 2.825, 1.567, 47, 1592561164970
0.935, 2.82, 1.537, 44, 1592561165116
0.887, 2.827, 1.631, 50, 1592561165215
0.914, 2.805, 1.555, 63, 1592561165312
0.929, 2.783, 1.493, 42, 1592561165409
0.93, 2.784, 1.483, 44, 1592561165506
0.904, 2.784, 1.516, 47, 1592561165604
0.929, 2.771, 1.485, 42, 1592561165701
0.922, 2.765, 1.471, 44, 1592561165799
0.931, 2.755, 1.447, 43, 1592561165896
0.885, 2.782, 1.563, 51, 1592561165994
0.874, 2.811, 1.611, 48, 1592561166092
0.901, 2.802, 1.548, 43, 1592561166189
0.925, 2.796, 1.49, 42, 1592561166286
0.926, 2.797, 1.471, 44, 1592561166384
0.889, 2.818, 1.586, 50, 1592561166481
0.876, 2.825, 1.634, 48, 1592561166578
0.871, 2.827, 1.662, 47, 1592561166676
0.901, 2.814, 1.577, 43, 1592561166774
0.895, 2.828, 1.611, 47, 1592561166871
0.926, 2.81, 1.54, 42, 1592561166969
0.952, 2.802, 1.492, 42, 1592561167115
0.954, 2.789, 1.471, 43, 1592561167212
0.93, 2.86, 1.601, 50, 1592561167310
0.94, 2.859, 1.584, 44, 1592561167407
0.957, 2.833, 1.547, 42, 1592561167505
0.969, 2.831, 1.567, 43, 1592561167603
0.978, 2.839, 1.561, 43, 1592561167700
0.983, 2.832, 1.532, 43, 1592561167797
0.958, 2.874, 1.663, 50, 1592561167895
0.978, 2.865, 1.638, 42, 1592561167992
0.985, 2.848, 1.622, 43, 1592561168090
0.997, 2.834, 1.575, 42, 1592561168188
1.009, 2.816, 1.539, 41, 1592561168285
0.962, 2.852, 1.647, 50, 1592561168382
0.929, 2.879, 1.737, 50, 1592561168480
0.948, 2.843, 1.684, 42, 1592561168577
0.954, 2.849, 1.639, 44, 1592561168675
0.957, 2.859, 1.621, 45, 1592561168772
0.975, 2.839, 1.591, 42, 1592561168870
0.985, 2.829, 1.581, 42, 1592561169016
0.965, 2.863, 1.653, 48, 1592561169114
0.987, 2.835, 1.605, 69, 1592561169212
0.938, 2.894, 1.745, 44, 1592561169310
0.957, 2.878, 1.666, 43, 1592561169406
0.921, 2.919, 1.782, 42, 1592561169503
0.948, 2.899, 1.721, 42, 1592561169599
0.912, 2.934, 1.821, 42, 1592561169696
0.94, 2.887, 1.722, 41, 1592561169796
0.93, 2.899, 1.754, 48, 1592561169894
0.958, 2.863, 1.661, 41, 1592561169991
0.979, 2.851, 1.633, 42, 1592561170089
0.943, 2.889, 1.726, 51, 1592561170186
0.906, 2.897, 1.781, 50, 1592561170283
0.944, 2.864, 1.679, 41, 1592561170382
0.973, 2.851, 1.571, 41, 1592561170478
0.991, 2.837, 1.551, 41, 1592561170576
1.002, 2.82, 1.513, 41, 1592561170673
1.001, 2.83, 1.522, 44, 1592561170770
1.003, 2.805, 1.489, 41, 1592561170869
1.004, 2.814, 1.517, 43, 1592561171015
0.967, 2.855, 1.648, 50, 1592561171113
0.98, 2.841, 1.586, 42, 1592561171210
0.977, 2.89, 1.655, 48, 1592561171308
0.993, 2.872, 1.609, 42, 1592561171405
0.949, 2.91, 1.745, 42, 1592561171502
0.921, 2.93, 1.815, 51, 1592561171597
0.954, 2.891, 1.701, 41, 1592561171694
0.917, 2.923, 1.801, 44, 1592561171795
0.943, 2.903, 1.727, 43, 1592561171892
0.902, 2.943, 1.844, 44, 1592561171990
0.884, 2.958, 1.888, 51, 1592561172088
0.904, 2.935, 1.824, 45, 1592561172185
0.89, 2.966, 1.859, 51, 1592561172282
0.923, 2.915, 1.746, 42, 1592561172380
0.916, 2.954, 1.813, 49, 1592561172477
0.903, 2.96, 1.875, 50, 1592561172575
0.923, 2.928, 1.801, 44, 1592561172672
0.896, 2.943, 1.868, 48, 1592561172770
0.875, 2.957, 1.938, 42, 1592561172916
0.854, 2.982, 1.988, 43, 1592561173011
0.891, 2.932, 1.875, 72, 1592561173109
0.885, 2.942, 1.905, 50, 1592561173206
0.919, 2.92, 1.816, 43, 1592561173306
0.92, 2.931, 1.814, 48, 1592561173404
0.932, 2.892, 1.745, 43, 1592561173501
0.894, 2.925, 1.855, 43, 1592561173600
0.876, 2.937, 1.907, 49, 1592561173696
0.889, 2.952, 1.886, 48, 1592561173793
0.931, 2.921, 1.767, 42, 1592561173889
0.898, 2.94, 1.842, 47, 1592561173988
0.893, 2.94, 1.86, 49, 1592561174086
0.888, 2.982, 1.905, 45, 1592561174184
