0.965, 2.924, 1.75, 44, 1592561072995
0.928, 2.962, 1.862, 44, 1592561073091
0.964, 2.912, 1.706, 40, 1592561073189
0.982, 2.89, 1.665, 42, 1592561073287
0.986, 2.885, 1.656, 44, 1592561073389
0.965, 2.897, 1.709, 48, 1592561073486
0.95, 2.932, 1.776, 50, 1592561073581
0.967, 2.912, 1.746, 43, 1592561073677
0.939, 2.934, 1.814, 51, 1592561073779
0.973, 2.9, 1.727, 41, 1592561073874
0.991, 2.88, 1.679, 42, 1592561073971
0.98, 2.927, 1.758, 50, 1592561074069
0.978, 2.912, 1.742, 45, 1592561074166
0.953, 2.959, 1.803, 50, 1592561074315
0.954, 2.95, 1.799, 46, 1592561074410
0.93, 2.975, 1.875, 44, 1592561074507
0.963, 2.932, 1.761, 41, 1592561074604
0.944, 2.952, 1.82, 50, 1592561074705
0.945, 2.942, 1.843, 47, 1592561074800
0.93, 2.943, 1.87, 49, 1592561074898
0.924, 2.934, 1.898, 48, 1592561074994
0.885, 2.98, 1.998, 46, 1592561075092
0.916, 2.936, 1.881, 42, 1592561075189
0.944, 2.888, 1.779, 41, 1592561075286
0.97, 2.866, 1.719, 41, 1592561075385
0.948, 2.888, 1.787, 49, 1592561075483
0.967, 2.873, 1.73, 42, 1592561075579
1.014, 2.853, 1.625, 38, 1592561075679
0.965, 2.898, 1.76, 42, 1592561075775
0.992, 2.885, 1.707, 41, 1592561075872
0.992, 2.879, 1.689, 44, 1592561075971
0.995, 2.857, 1.659, 42, 1592561076070
0.98, 2.894, 1.743, 49, 1592561076220
0.991, 2.873, 1.68, 42, 1592561076316
0.992, 2.883, 1.703, 45, 1592561076409
0.99, 2.88, 1.695, 44, 1592561076510
0.998, 2.86, 1.653, 42, 1592561076607
0.978, 2.92, 1.741, 49, 1592561076704
0.992, 2.885, 1.674, 41, 1592561076802
1.022, 2.848, 1.605, 39, 1592561076901
0.999, 2.852, 1.634, 46, 1592561076997
1.033, 2.828, 1.539, 39, 1592561077092
1.033, 2.83, 1.555, 42, 1592561077191
1.044, 2.809, 1.509, 40, 1592561077289
1.014, 2.835, 1.622, 47, 1592561077386
0.987, 2.898, 1.714, 50, 1592561077481
1.019, 2.867, 1.608, 39, 1592561077580
1.012, 2.861, 1.61, 44, 1592561077678
0.982, 2.913, 1.708, 50, 1592561077776
0.961, 2.947, 1.768, 50, 1592561077875
0.976, 2.926, 1.74, 43, 1592561077972
0.995, 2.885, 1.687, 41, 1592561078069
0.961, 2.913, 1.779, 49, 1592561078216
0.942, 2.918, 1.807, 48, 1592561078311
0.984, 2.882, 1.675, 40, 1592561078412
0.959, 2.924, 1.759, 51, 1592561078508
0.965, 2.894, 1.711, 43, 1592561078602
0.943, 2.917, 1.791, 50, 1592561078703
0.976, 2.878, 1.658, 40, 1592561078800
0.949, 2.892, 1.75, 49, 1592561078898
0.973, 2.871, 1.69, 42, 1592561078996
0.976, 2.875, 1.672, 44, 1592561079089
1.001, 2.846, 1.566, 40, 1592561079190
0.965, 2.912, 1.681, 47, 1592561079285
0.974, 2.899, 1.663, 44, 1592561079385
0.983, 2.876, 1.618, 42, 1592561079483
0.943, 2.91, 1.742, 44, 1592561079580
0.944, 2.906, 1.753, 46, 1592561079678
0.973, 2.866, 1.696, 40, 1592561079773
1.001, 2.849, 1.657, 40, 1592561079873
0.999, 2.835, 1.624, 43, 1592561079970
1.018, 2.821, 1.528, 40, 1592561080114
1.014, 2.824, 1.561, 43, 1592561080216
0.975, 2.865, 1.681, 50, 1592561080313
0.978, 2.858, 1.666, 44, 1592561080409
0.952, 2.882, 1.757, 50, 1592561080507
0.934, 2.942, 1.839, 43, 1592561080603
0.95, 2.908, 1.783, 43, 1592561080702
0.933, 2.925, 1.812, 49, 1592561080798
0.916, 2.951, 1.853, 51, 1592561080896
0.876, 2.991, 1.942, 45, 1592561080994
0.88, 2.978, 1.933, 48, 1592561081092
0.879, 2.974, 1.929, 49, 1592561081188
0.926, 2.927, 1.755, 41, 1592561081287
0.952, 2.888, 1.628, 42, 1592561081384
0.935, 2.911, 1.729, 50, 1592561081482
0.952, 2.89, 1.7, 43, 1592561081581
0.982, 2.856, 1.587, 40, 1592561081677
0.97, 2.875, 1.617, 46, 1592561081774
0.978, 2.87, 1.618, 43, 1592561081871
0.985, 2.849, 1.591, 42, 1592561082018
0.983, 2.856, 1.607, 45, 1592561082115
0.995, 2.841, 1.58, 42, 1592561082213
1.01, 2.832, 1.489, 41, 1592561082310
1.01, 2.822, 1.489, 42, 1592561082405
1.017, 2.827, 1.497, 42, 1592561082504
0.965, 2.883, 1.675, 43, 1592561082603
0.988, 2.858, 1.599, 41, 1592561082701
1.001, 2.827, 1.54, 41, 1592561082797
1.008, 2.802, 1.502, 41, 1592561082895
1.014, 2.799, 1.508, 42, 1592561082993
1.011, 2.8, 1.501, 43, 1592561083090
1.021, 2.795, 1.453, 41, 1592561083188
1.0, 2.852, 1.559, 48, 1592561083285
0.968, 2.879, 1.662, 49, 1592561083383
0.996, 2.841, 1.588, 40, 1592561083480
1.01, 2.822, 1.58, 41, 1592561083577
1.01, 2.81, 1.551, 42, 1592561083675
0.976, 2.852, 1.672, 50, 1592561083772
1.007, 2.836, 1.604, 40, 1592561083871
1.006, 2.821, 1.573, 42, 1592561084016
1.021, 2.812, 1.53, 41, 1592561084114
1.017, 2.829, 1.562, 44, 1592561084211
1.018, 2.821, 1.533, 42, 1592561084309
1.017, 2.821, 1.516, 43, 1592561084406
0.984, 2.825, 1.623, 47, 1592561084507
1.006, 2.799, 1.531, 40, 1592561084601
0.994, 2.815, 1.53, 45, 1592561084699
1.002, 2.814, 1.526, 42, 1592561084796
1.001, 2.805, 1.514, 42, 1592561084893
1.0, 2.805, 1.502, 43, 1592561084992
1.007, 2.819, 1.505, 43, 1592561085089
1.011, 2.804, 1.488, 41, 1592561085186
1.014, 2.791, 1.478, 41, 1592561085284
1.014, 2.8, 1.469, 43, 1592561085381
0.972, 2.835, 1.601, 50, 1592561085479
0.978, 2.826, 1.591, 43, 1592561085577
0.997, 2.815, 1.577, 41, 1592561085674
1.011, 2.815, 1.496, 42, 1592561085771
1.019, 2.817, 1.501, 42, 1592561085869
1.033, 2.808, 1.474, 40, 1592561086015
1.019, 2.829, 1.519, 45, 1592561086113
1.012, 2.827, 1.528, 43, 1592561086210
0.975, 2.851, 1.648, 49, 1592561086308
0.985, 2.853, 1.628, 43, 1592561086405
1.001, 2.841, 1.575, 41, 1592561086502
1.007, 2.833, 1.549, 42, 1592561086600
1.014, 2.824, 1.521, 42, 1592561086697
1.024, 2.821, 1.505, 41, 1592561086794
1.022, 2.822, 1.476, 42, 1592561086893
1.023, 2.831, 1.476, 43, 1592561086991
1.013, 2.828, 1.487, 43, 1592561087088
1.003, 2.834, 1.513, 44, 1592561087185
0.994, 2.834, 1.557, 44, 1592561087282
1.006, 2.81, 1.515, 41, 1592561087382
1.0, 2.808, 1.523, 43, 1592561087478
0.975, 2.869, 1.604, 49, 1592561087575
0.907, 2.93, 1.771, 47, 1592561087673
0.929, 2.887, 1.694, 42, 1592561087770
0.953, 2.847, 1.612, 41, 1592561087918
0.934, 2.888, 1.722, 49, 1592561088014
0.96, 2.863, 1.638, 69, 1592561088111
0.968, 2.847, 1.618, 43, 1592561088209
0.985, 2.837, 1.602, 42, 1592561088306
0.993, 2.816, 1.56, 41, 1592561088404
0.995, 2.808, 1.574, 43, 1592561088501
1.002, 2.804, 1.568, 42, 1592561088599
1.01, 2.788, 1.54, 41, 1592561088697
1.024, 2.773, 1.464, 40, 1592561088794
1.018, 2.765, 1.459, 42, 1592561088891
1.012, 2.781, 1.466, 43, 1592561088989
0.965, 2.828, 1.623, 47, 1592561089086
0.969, 2.821, 1.598, 43, 1592561089184
0.985, 2.825, 1.554, 42, 1592561089281
0.968, 2.851, 1.632, 47, 1592561089378
0.941, 2.868, 1.721, 49, 1592561089477
0.971, 2.85, 1.656, 41, 1592561089574
0.971, 2.855, 1.65, 45, 1592561089671
0.976, 2.859, 1.65, 44, 1592561089769
1.004, 2.828, 1.572, 39, 1592561089915
1.019, 2.824, 1.578, 41, 1592561090013
1.007, 2.838, 1.592, 45, 1592561090110
1.001, 2.837, 1.565, 43, 1592561090208
0.996, 2.835, 1.556, 44, 1592561090305
0.992, 2.849, 1.573, 45, 1592561090402
0.998, 2.83, 1.528, 42, 1592561090501
1.001, 2.828, 1.496, 43, 1592561090595
