1.14, 1.11, 2.04 | 1.16, 1.13, 2.09 | 0.07, 0.52, -0.36 | 0.06, 0.52, -0.00
1.15, 1.10, 2.04 | 1.16, 1.12, 2.09 | 0.17, 0.59, 0.13 | 0.14, 0.59, -0.00
1.16, 1.11, 2.06 | 1.16, 1.12, 2.09 | -0.44, 0.60, 0.53 | -0.34, 0.60, 0.00
1.15, 1.12, 2.05 | 1.16, 1.13, 2.09 | 0.41, 0.04, 0.04 | 0.13, 0.07, 0.00
1.16, 1.12, 2.07 | 1.16, 1.14, 2.09 | -0.27, 0.01, 0.39 | -0.13, 0.02, 0.00
1.16, 1.05, 2.04 | 1.16, 1.11, 2.09 | 1.03, 0.03, 0.14 | 0.86, 0.03, 0.00
1.17, 1.07, 2.06 | 1.17, 1.11, 2.09 | 0.33, 0.04, 0.04 | 0.55, 0.04, 0.00
1.17, 1.08, 2.09 | 1.17, 1.11, 2.09 | -0.01, -0.20, 0.17 | 0.28, -0.17, 0.00
1.18, 1.08, 2.10 | 1.18, 1.11, 2.09 | 0.32, 0.01, -0.02 | 0.30, -0.01, 0.00
1.17, 1.10, 2.11 | 1.19, 1.12, 2.09 | -0.06, 0.12, 0.14 | 0.16, 0.09, 0.00
1.17, 1.09, 2.08 | 1.20, 1.12, 2.09 | 0.10, -0.04, 0.03 | 0.14, 0.00, 0.00
1.18, 1.09, 2.06 | 1.20, 1.12, 2.09 | 0.10, 0.15, 0.01 | 0.13, 0.12, 0.00
1.16, 1.08, 2.04 | 1.21, 1.12, 2.09 | 0.18, 0.20, 0.18 | 0.15, 0.19, 0.00
1.16, 1.09, 2.03 | 1.21, 1.12, 2.09 | -0.14, 0.09, 0.30 | 0.00, 0.10, 0.00
1.17, 1.09, 2.05 | 1.21, 1.12, 2.09 | 0.11, 0.09, 0.06 | 0.04, 0.09, -0.00
1.17, 1.11, 2.07 | 1.21, 1.12, 2.09 | -0.10, 0.07, 0.12 | -0.00, 0.08, -0.00
1.18, 1.12, 2.06 | 1.21, 1.13, 2.09 | -0.18, -0.04, 0.12 | -0.07, -0.02, -0.00
1.17, 1.10, 2.06 | 1.21, 1.13, 2.09 | 0.13, -0.18, 0.02 | 0.01, -0.15, -0.00
1.17, 1.12, 2.06 | 1.21, 1.14, 2.09 | 0.20, 0.25, 0.28 | 0.12, 0.22, -0.00
1.13, 1.10, 2.03 | 1.20, 1.13, 2.09 | 0.23, -0.07, 0.22 | 0.17, -0.04, -0.00
1.11, 1.09, 1.96 | 1.19, 1.13, 2.09 | 0.23, -0.04, -0.02 | 0.20, -0.04, -0.00
1.13, 1.11, 1.99 | 1.18, 1.13, 2.09 | 0.05, -0.00, 0.15 | 0.14, -0.01, -0.00
1.14, 1.11, 1.99 | 1.18, 1.13, 2.09 | -0.39, -0.26, -0.04 | -0.18, -0.25, -0.00
1.11, 1.10, 1.94 | 1.17, 1.12, 2.09 | 0.12, -0.04, 0.03 | -0.06, -0.10, -0.00
1.02, 1.00, 1.77 | 1.14, 1.10, 2.09 | -0.26, 0.01, 0.24 | -0.16, 0.00, -0.00
1.06, 1.03, 1.84 | 1.13, 1.08, 2.09 | 0.35, -0.19, -0.11 | 0.13, -0.18, -0.00
1.09, 1.06, 1.90 | 1.12, 1.07, 2.09 | 0.29, 0.18, 0.17 | 0.23, 0.16, -0.00
1.11, 1.07, 1.95 | 1.12, 1.07, 2.09 | 0.32, 0.30, 0.30 | 0.29, 0.29, -0.00
1.13, 1.08, 1.99 | 1.13, 1.07, 2.09 | 0.29, -0.13, -0.16 | 0.29, -0.11, -0.00
1.14, 1.10, 2.02 | 1.14, 1.08, 2.09 | 0.06, 0.05, 0.22 | 0.18, 0.03, -0.00
1.15, 1.11, 2.04 | 1.15, 1.09, 2.09 | 0.26, 0.02, -0.13 | 0.22, 0.03, -0.00
1.14, 1.13, 2.05 | 1.16, 1.10, 2.09 | -0.52, -0.20, 0.08 | -0.28, -0.20, -0.00
1.16, 1.12, 2.03 | 1.17, 1.11, 2.09 | 0.26, 0.02, -0.00 | -0.01, -0.01, -0.00
1.17, 1.12, 2.04 | 1.18, 1.11, 2.09 | -0.01, -0.17, -0.00 | -0.01, -0.13, -0.00
1.16, 1.13, 2.06 | 1.18, 1.12, 2.09 | 0.43, -0.09, 0.20 | 0.26, -0.09, -0.00
1.12, 1.10, 1.97 | 1.18, 1.11, 2.09 | 0.20, 0.25, 0.13 | 0.23, 0.22, -0.00
1.11, 1.10, 1.93 | 1.17, 1.11, 2.09 | 0.17, 0.24, 0.41 | 0.19, 0.24, -0.00
1.13, 1.11, 1.96 | 1.18, 1.11, 2.09 | -0.07, 0.19, 0.22 | 0.06, 0.20, -0.00
1.15, 1.13, 1.99 | 1.18, 1.12, 2.09 | 0.01, 0.08, 0.03 | 0.04, 0.13, -0.00
1.13, 1.11, 1.94 | 1.18, 1.12, 2.09 | 0.31, 0.22, 0.21 | 0.19, 0.22, -0.00
1.12, 1.10, 1.95 | 1.18, 1.12, 2.09 | -0.27, -0.13, 0.08 | -0.04, -0.10, -0.00
1.15, 1.12, 1.98 | 1.18, 1.13, 2.09 | -0.04, -0.22, -0.07 | -0.04, -0.21, -0.00
1.12, 1.10, 1.94 | 1.18, 1.12, 2.09 | 0.22, 0.17, 0.18 | 0.09, 0.14, -0.00
1.13, 1.11, 2.00 | 1.18, 1.12, 2.09 | 0.02, -0.15, -0.06 | 0.06, -0.08, -0.00
1.13, 1.06, 1.95 | 1.18, 1.11, 2.09 | -0.05, 0.03, 0.21 | 0.02, 0.01, -0.00
1.15, 1.09, 1.97 | 1.18, 1.11, 2.09 | 0.24, 0.38, 0.19 | 0.15, 0.36, -0.00
1.15, 1.09, 1.97 | 1.18, 1.11, 2.09 | -0.06, 0.04, 0.20 | 0.05, 0.09, -0.00
1.13, 1.06, 1.91 | 1.18, 1.10, 2.09 | 0.04, -0.18, -0.06 | 0.05, -0.13, -0.00
1.14, 1.08, 1.98 | 1.18, 1.10, 2.09 | -0.12, -0.01, 0.08 | -0.01, -0.04, -0.00
1.16, 1.08, 2.01 | 1.18, 1.10, 2.09 | 0.27, 0.01, -0.04 | 0.11, 0.01, -0.00
1.12, 1.06, 1.93 | 1.18, 1.09, 2.09 | -0.09, -0.23, -0.04 | 0.02, -0.20, -0.00
1.14, 1.08, 1.97 | 1.18, 1.09, 2.09 | 0.22, -0.05, 0.08 | 0.10, -0.07, -0.00
1.14, 1.12, 2.00 | 1.18, 1.09, 2.09 | -0.09, 0.05, 0.12 | 0.04, 0.02, -0.00
1.11, 1.11, 1.97 | 1.17, 1.10, 2.09 | -0.25, 0.14, 0.19 | -0.11, 0.13, -0.00
1.09, 1.10, 1.93 | 1.16, 1.10, 2.09 | -0.18, 0.07, 0.07 | -0.14, 0.08, -0.00
1.12, 1.11, 1.96 | 1.15, 1.10, 2.09 | 0.09, -0.07, -0.13 | -0.05, -0.04, -0.00
1.13, 1.12, 1.99 | 1.15, 1.11, 2.09 | -0.16, -0.10, 0.06 | -0.09, -0.09, -0.00
1.14, 1.13, 2.01 | 1.15, 1.11, 2.09 | -0.11, -0.12, -0.10 | -0.10, -0.12, -0.00
1.15, 1.13, 2.03 | 1.15, 1.12, 2.09 | -0.19, 0.19, 0.23 | -0.14, 0.17, -0.00
1.14, 1.12, 2.00 | 1.14, 1.12, 2.09 | 0.07, -0.11, -0.01 | -0.07, -0.04, -0.00
1.15, 1.12, 2.01 | 1.14, 1.12, 2.09 | -0.11, -0.07, -0.03 | -0.08, -0.06, -0.00
1.17, 1.12, 2.02 | 1.15, 1.12, 2.09 | 0.15, 0.32, 0.11 | 0.04, 0.30, -0.00
1.20, 1.13, 2.07 | 1.15, 1.12, 2.09 | -0.33, -0.16, 0.06 | -0.17, -0.13, -0.00
1.11, 1.06, 1.87 | 1.14, 1.11, 2.09 | 0.18, 0.12, 0.03 | -0.01, 0.08, -0.00
1.11, 1.07, 1.90 | 1.13, 1.10, 2.09 | -0.28, -0.20, -0.03 | -0.15, -0.18, -0.00
