0.99, 3.89, 1.63 | 1.01, 3.89, 1.60 | 0.03, 0.07, -0.01 | 0.03, 0.07, -0.00
0.99, 3.88, 1.59 | 1.00, 3.89, 1.60 | 0.04, 0.06, -0.02 | 0.03, 0.07, -0.00
0.98, 3.88, 1.59 | 1.00, 3.89, 1.60 | 0.03, 0.05, -0.01 | 0.03, 0.06, -0.00
0.99, 3.88, 1.62 | 1.00, 3.89, 1.60 | 0.03, 0.06, -0.00 | 0.03, 0.06, -0.00
0.99, 3.89, 1.64 | 1.00, 3.89, 1.60 | 0.03, 0.03, -0.01 | 0.03, 0.05, -0.00
0.98, 3.90, 1.66 | 1.00, 3.89, 1.60 | 0.02, 0.04, -0.01 | 0.03, 0.04, -0.00
0.99, 3.90, 1.67 | 1.00, 3.90, 1.60 | 0.02, 0.06, -0.02 | 0.03, 0.05, -0.00
1.01, 3.88, 1.63 | 1.00, 3.90, 1.60 | 0.01, 0.03, -0.00 | 0.03, 0.04, -0.00
1.00, 3.88, 1.58 | 1.00, 3.90, 1.60 | 0.02, 0.03, -0.03 | 0.03, 0.04, -0.00
1.01, 3.88, 1.58 | 1.00, 3.90, 1.60 | 0.02, 0.03, -0.00 | 0.02, 0.04, -0.00
1.01, 3.88, 1.60 | 1.01, 3.90, 1.60 | 0.03, 0.03, -0.01 | 0.03, 0.03, -0.00
1.01, 3.88, 1.63 | 1.01, 3.90, 1.60 | 0.02, 0.02, -0.02 | 0.02, 0.03, -0.00
1.01, 3.88, 1.63 | 1.01, 3.90, 1.60 | 0.01, 0.02, -0.02 | 0.02, 0.03, -0.00
1.01, 3.89, 1.65 | 1.01, 3.90, 1.60 | 0.00, 0.01, -0.00 | 0.02, 0.02, 0.00
1.01, 3.88, 1.66 | 1.01, 3.90, 1.60 | 0.02, 0.03, -0.01 | 0.02, 0.02, 0.00
1.02, 3.88, 1.64 | 1.02, 3.90, 1.60 | -0.00, 0.01, -0.01 | 0.02, 0.02, 0.00
1.03, 3.88, 1.61 | 1.02, 3.90, 1.60 | -0.00, 0.01, -0.01 | 0.02, 0.02, 0.00
1.04, 3.87, 1.58 | 1.03, 3.90, 1.60 | 0.02, 0.02, -0.02 | 0.02, 0.02, 0.00
1.03, 3.88, 1.61 | 1.03, 3.90, 1.60 | 0.02, 0.02, -0.00 | 0.02, 0.02, 0.00
1.03, 3.88, 1.63 | 1.03, 3.90, 1.60 | 0.01, 0.01, -0.00 | 0.02, 0.02, 0.00
1.02, 3.88, 1.62 | 1.03, 3.90, 1.60 | -0.00, 0.01, -0.01 | 0.02, 0.02, 0.00
1.02, 3.89, 1.63 | 1.03, 3.90, 1.60 | 0.00, 0.01, -0.02 | 0.01, 0.02, 0.00
1.02, 3.90, 1.60 | 1.03, 3.90, 1.60 | 0.00, 0.01, -0.02 | 0.01, 0.01, 0.00
1.00, 3.89, 1.58 | 1.03, 3.90, 1.60 | 0.01, 0.02, -0.01 | 0.01, 0.02, 0.00
1.01, 3.89, 1.57 | 1.03, 3.90, 1.60 | -0.00, 0.00, -0.01 | 0.01, 0.01, 0.00
1.01, 3.88, 1.59 | 1.03, 3.90, 1.60 | -0.01, -0.00, -0.00 | 0.01, 0.01, 0.00
1.01, 3.89, 1.58 | 1.03, 3.90, 1.60 | 0.01, 0.00, -0.01 | 0.01, 0.01, -0.00
1.01, 3.90, 1.61 | 1.03, 3.91, 1.60 | -0.01, 0.00, -0.00 | 0.01, 0.01, 0.00
1.01, 3.89, 1.59 | 1.03, 3.91, 1.60 | 0.00, -0.01, -0.01 | 0.01, 0.01, -0.00
1.00, 3.90, 1.64 | 1.03, 3.91, 1.60 | -0.00, 0.02, -0.01 | 0.01, 0.01, 0.00
0.99, 3.90, 1.62 | 1.03, 3.91, 1.60 | 0.00, 0.02, -0.00 | 0.01, 0.01, 0.00
