1.15, 0.17, 1.96 | 1.13, 0.17, 1.95 | 0.05, -0.09, 0.18 | 0.04, -0.08, 0.00
1.15, 0.19, 1.98 | 1.14, 0.18, 1.95 | 0.07, 0.08, 0.21 | 0.06, 0.06, 0.00
1.16, 0.19, 1.98 | 1.14, 0.18, 1.95 | -0.06, -0.05, 0.26 | 0.00, -0.04, 0.00
1.16, 0.19, 1.97 | 1.14, 0.18, 1.95 | -0.02, 0.05, 0.23 | -0.00, 0.04, 0.00
1.16, 0.18, 1.97 | 1.15, 0.18, 1.95 | -0.01, 0.02, 0.20 | -0.01, 0.02, 0.00
1.17, 0.19, 1.99 | 1.15, 0.18, 1.95 | 0.01, -0.04, 0.21 | -0.00, -0.03, 0.00
1.17, 0.20, 2.00 | 1.16, 0.19, 1.95 | -0.00, -0.07, 0.19 | -0.00, -0.06, 0.00
1.17, 0.20, 1.98 | 1.16, 0.19, 1.95 | 0.03, 0.12, 0.19 | 0.01, 0.09, 0.00
1.18, 0.20, 1.99 | 1.16, 0.19, 1.95 | -0.01, -0.03, 0.22 | 0.00, -0.02, 0.00
1.17, 0.19, 1.96 | 1.17, 0.19, 1.95 | 0.00, -0.06, 0.23 | 0.00, -0.05, 0.00
1.17, 0.19, 1.97 | 1.17, 0.19, 1.95 | 0.00, -0.01, 0.20 | 0.00, -0.02, 0.00
1.16, 0.19, 1.96 | 1.17, 0.19, 1.95 | -0.02, -0.03, 0.21 | -0.01, -0.03, 0.00
1.18, 0.20, 1.94 | 1.17, 0.19, 1.95 | -0.00, 0.01, 0.23 | -0.01, 0.00, 0.00
1.17, 0.20, 1.96 | 1.17, 0.19, 1.95 | 0.00, 0.01, 0.22 | -0.00, 0.01, 0.00
1.16, 0.20, 1.95 | 1.17, 0.19, 1.95 | -0.01, 0.01, 0.21 | -0.01, 0.01, 0.00
1.16, 0.20, 1.96 | 1.17, 0.19, 1.95 | -0.00, 0.01, 0.20 | -0.01, 0.01, 0.00
1.16, 0.20, 1.96 | 1.17, 0.20, 1.95 | 0.01, 0.01, 0.21 | -0.00, 0.01, 0.00
1.16, 0.19, 1.94 | 1.17, 0.19, 1.95 | -0.00, 0.04, 0.23 | -0.00, 0.03, 0.00
1.14, 0.20, 1.94 | 1.17, 0.20, 1.95 | -0.00, 0.02, 0.21 | -0.00, 0.02, 0.00
1.15, 0.19, 1.94 | 1.16, 0.20, 1.95 | 0.01, -0.01, 0.21 | 0.00, -0.01, 0.00
1.13, 0.19, 1.91 | 1.16, 0.20, 1.95 | 0.01, 0.02, 0.21 | 0.00, 0.02, 0.00
1.14, 0.18, 1.93 | 1.15, 0.19, 1.95 | 0.01, 0.01, 0.22 | 0.01, 0.01, 0.00
1.14, 0.18, 1.93 | 1.15, 0.19, 1.95 | -0.01, -0.03, 0.21 | 0.00, -0.03, 0.00
1.15, 0.17, 1.95 | 1.15, 0.19, 1.95 | -0.01, -0.02, 0.22 | -0.00, -0.02, 0.00
1.16, 0.17, 1.95 | 1.15, 0.18, 1.95 | 0.00, 0.00, 0.22 | -0.00, 0.00, 0.00
1.16, 0.18, 1.95 | 1.15, 0.18, 1.95 | 0.00, 0.02, 0.22 | 0.00, 0.01, 0.00
1.16, 0.19, 1.95 | 1.15, 0.18, 1.95 | 0.02, 0.01, 0.21 | 0.01, 0.01, 0.00
1.15, 0.20, 1.95 | 1.15, 0.19, 1.95 | 0.02, 0.01, 0.22 | 0.01, 0.01, 0.00
1.15, 0.20, 1.95 | 1.15, 0.19, 1.95 | -0.00, 0.00, 0.20 | 0.01, 0.01, 0.00
1.14, 0.20, 1.93 | 1.15, 0.19, 1.95 | 0.01, 0.01, 0.23 | 0.01, 0.01, 0.00
